ip_addr,serial_num,Chain SN,MAC,Customer,Area,Racks,Model,Network,Fault Type,Fault cause,Work Mode,Ideal Hashrate,Real-time,Hashrate,Mining pool 1,Sub-account 1,Status 1,Mining pool 2,Sub-account 2,Status 2,Mining pool 3,Sub-account 3,Status 3,Firmware Version,Fan Speed,Hashboard,Temp,Running Time,Monitoring time
10.201.31.172,HQDZDXBBBJEBC0J9T,"HQDZYNSBBJEBC001R,HQDZYNSBBJEBC0060,HQDZYNSBBJEBC01Y4",02:F6:54:B5:7B:66,,,,S19j Pro-100T,Offline,,,Normal,100000GH,102012.69GH,101909.09GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x172,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x172,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x172,Alive,20220427,"3990,3930,3960,3960",3,"39,39,38",5h18m11s,2023-05-18 19:24:01
10.201.31.173,FXDZDXBBBJDJA055L,"FXDZYNSBBJDJA0GPP,FXDZYNSBBJDJA0KD0,FXDZYNSBBJDJA0KAY",02:83:33:D3:ED:7A,,,,S19j Pro-100T,Offline,,,Normal,100000GH,102980.26GH,101924.44GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x173,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x173,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x173,Alive,20220329,"3840,3870,3900,4110",3,"39,39,37",18h37m18s,2023-05-18 19:24:01
10.201.31.174,FXDZDXBBBJDJA07YH,"FXDZYNSBBJDJA0B6E,FXDZYNSBBJDJA0B6C,FXDZYNSBBJDJA0B65",02:B9:79:E5:C5:C1,,,,S19j Pro-100T,Offline,,,Normal,100000GH,100847.21GH,101870.64GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x174,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x174,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x174,Alive,20220329,"3990,3930,3930,3900",3,"39,40,38",5h18m13s,2023-05-18 19:24:01
10.201.31.175,HQDZDXBBBJEJE06G9,"HQDZYNSBBJEJE0DDL,HQDZYNSBBJEJE0DDP,HQDZYNSBBJEJE0BM3",02:19:51:AB:FE:63,,,,S19j Pro-100T,Offline,,,Normal,100000GH,101506.91GH,101910.68GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x175,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x175,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x175,Alive,20220427,"3840,3810,3990,4110",3,"40,40,40",18h37m18s,2023-05-18 19:24:01
10.201.31.176,YDFTDXABBJECA03FC,"YDFTYNSBBJFJG0LH4,YDFTYNSBBJFJG0KR8,YDFTYNSBBJFJG0KMV",60:E8:5B:10:45:B1,,,,S19j Pro-104T,Offline,,,Normal,104000GH,106762.58GH,105519.86GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x176,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x176,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x176,Alive,20220609,"3750,3840,3840,3810",3,"39,41,38",5h16m58s,2023-05-18 19:24:01
10.201.31.178,FXDZDXBBBJDJA07ZL,"FXDZYNSBBJDJA0TM8,FXDZYNSBBJDJA0S5Z,FXDZYNSBBJDJA0SC3",02:19:41:F2:85:CB,,,,S19j Pro-100T,Offline,,,Normal,100000GH,101704.83GH,101913.6GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x178,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x178,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x178,Alive,20220329,"3990,3870,4020,3930",3,"39,39,39",18h37m21s,2023-05-18 19:24:03
10.201.31.179,HQDZDXABBJEBC0GX0,"HQDZYNSBBJEBC0C3L,HQDZYNSBBJEBC0BZT,HQDZYNSBBJEBC0C08",02:01:CD:A1:70:C8,,,,S19j Pro-104T,Offline,,,Normal,104000GH,106740.59GH,105785.63GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x179,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x179,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x179,Alive,20220427,"3900,4020,4080,4050",3,"40,38,41",18h37m21s,2023-05-18 19:24:04
10.201.31.18,FXDZDXABBJDJA00P2,"FXDZYNSBBJDJA033X,FXDZYNSBBJDJA032V,FXDZYNSBBJDJA0316",02:33:F3:87:97:46,,,,S19 Pro-104T,Offline,,,Normal,104000GH,104299.67GH,105806.09GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x18,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x18,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x18,Alive,20220322,"3840,4020,4050,3930",3,"37,40,38",21h2m35s,2023-05-18 19:23:12
10.201.31.181,YDFTDXBBBJEJG0CD4,"YDFTYNSBBJEJG10BY,YDFTYNSBBJEJG109V,YDFTYNSBBJEJG113F",02:CA:11:46:90:5D,,,,S19j Pro-100T,Offline,,,Normal,100000GH,101001.14GH,101845.3GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x181,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x181,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x181,Alive,20220427,"3990,3990,4080,4020",3,"38,38,38",5h18m8s,2023-05-18 19:24:06
10.201.31.182,YNAHEAABBJGJF14XL,"YNAHYPDBBJGJF1317,YNAHYPDBBJGJF1DYB,YNAHYPDBBJGJF10N8",02:64:92:DF:6F:75,,,,S19 XP-141T,Offline,,,Normal,141000GH,142848.55GH,142947.59GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x182,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x182,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x182,Alive,20220706,"4590,4680,4650,4770",3,"33,33,34",20h42m57s,2023-05-18 19:24:06
10.201.31.183,NGSBDWABBJEJF2296,"NGSBYNRBBJEAB8303,NGSBYNRBBJEAB8010,NGSBYNRBBJEAB8296",02:19:71:EA:F1:59,,,,S19j Pro-104T,Offline,,,Normal,104000GH,105465.16GH,105788.74GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x183,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x183,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x183,Alive,20220427,"4020,3930,4020,3960",3,"33,33,31",5h18m8s,2023-05-18 19:24:06
10.201.31.184,YDFTDXCBBJEJG0A4C,"YDFTYNSBBJEJG0NPB,YDFTYNSBBJEJG0S8V,YDFTYNSBBJEJG0N80",02:F8:CB:16:98:58,,,,S19j Pro-96T,Offline,,,Normal,96000GH,96493.14GH,97924.63GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x184,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x184,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x184,Alive,20220427,"4080,3840,4020,3960",3,"35,35,38",5h18m20s,2023-05-18 19:24:06
10.201.31.185,KPMIDXDBBJEBH5971,"KPMIYNSBBJFAA0259,KPMIYNSBBJFAA0259,KPMIYNSBBJFAA0259",EA:74:45:47:17:F8,,,,S19j Pro-92T,Offline,,,Normal,92000GH,93348.54GH,94233.61GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x185,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x185,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x185,Alive,20221226,"3720,3720,3840,3840",3,"37,38,37",18h37m26s,2023-05-18 19:24:07
10.201.31.186,HQDZDXBBBJEBC0GJL,"HQDZYNSBBJEBC0E6V,HQDZYNSBBJEBC0AWL,HQDZYNSBBJEBC0BGJ",02:74:C2:FE:A8:46,,,,S19j Pro-100T,Offline,,,Normal,100000GH,102562.44GH,101890.41GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x186,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x186,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x186,Alive,20220427,"3960,4020,4020,3990",3,"36,36,36",5h18m8s,2023-05-18 19:24:07
10.201.31.187,FXDZDXBBBJDJA0819,"FXDZYNSBBJDJA0J3L,FXDZYNSBBJDJA0J3M,FXDZYNSBBJDJA0B4Z",02:E8:A5:79:9F:E0,,,,S19j Pro-100T,Offline,,,Normal,100000GH,103090.21GH,101954.5GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x187,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x187,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x187,Alive,20220329,"3870,3960,3900,3960",3,"39,40,41",18h36m53s,2023-05-18 19:24:07
10.201.31.188,YDFTDXABBJECA02KP,"YDFTYNSBBJFJG0K1W,YDFTYNSBBJFJG0HAL,YDFTYNSBBJFJG0GA6",60:E8:5B:E5:3A:7B,,,,S19j Pro-104T,Offline,,,Normal,104000GH,106036.9GH,105915.84GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x188,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x188,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x188,Alive,20220609,"3780,3750,3780,3810",3,"39,39,40",18h37m14s,2023-05-18 19:24:07
10.201.31.189,YDFTDXBBBJEJG0EXL,"YDFTYNSBBJEJG1AD1,YDFTYNSBBJEJG1A7Y,YDFTYNSBBJEJG1A7V",02:29:B1:90:4A:E7,,,,S19j Pro-100T,Offline,,,Normal,100000GH,103310.11GH,101956.28GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x189,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x189,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x189,Alive,20220427,"3960,3930,4050,3990",3,"37,38,38",5h18m21s,2023-05-18 19:24:07
10.201.31.19,HQDZDXBBBJEJE06J3,"HQDZYNSBBJEJE048D,HQDZYNSBBJEJE048B,HQDZYNSBBJEJE0489",02:66:A2:82:F3:C2,,,,S19j Pro-100T,Offline,,,Normal,100000GH,102936.28GH,101987.87GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x19,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x19,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x19,Alive,20220427,"3930,3840,4080,3990",3,"40,39,40",18h36m40s,2023-05-18 19:23:12
10.201.31.190,YDFTDXABBJDJH007C,"YDFTYNSBBJDJH09F2,YDFTYNSBBJDJH09F1,YDFTYNSBBJDJH09EY",02:0B:E9:C9:DA:F8,,,,S19j Pro-104T,Offline,,,Normal,104000GH,106058.89GH,105833.39GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x190,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x190,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x190,Alive,20220329,"3540,3570,3600,3570",3,"39,38,40",18h37m25s,2023-05-18 19:24:07
10.201.31.191,HQDZDXABBJEBC0GS5,"HQDZYNSBBJEBC0BY0,HQDZYNSBBJEBC0BZC,HQDZYNSBBJEBC0EDK",02:1B:3F:D7:6D:C0,,,,S19j Pro-104T,Offline,,,Normal,104000GH,103859.87GH,105689.16GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x191,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x191,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x191,Alive,20220427,"3930,3900,3990,3990",3,"38,38,37",5h18m8s,2023-05-18 19:24:08
10.201.31.193,FXDZDXBBBJDJA066R,"FXDZYNSBBJDJA0MJA,FXDZYNSBBJDJA0MJD,FXDZYNSBBJDJA0MJF",02:48:D1:4E:77:C8,,,,S19j Pro-100T,Offline,,,Normal,100000GH,103310.11GH,101763.9GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x193,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x193,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x193,Alive,20220329,"3870,3900,3900,3960",3,"39,40,37",5h16m36s,2023-05-18 19:24:10
10.201.31.194,HQDZDXBBBJEBC0GJH,"HQDZYNSBBJEBC0AW8,HQDZYNSBBJEBC0AX8,HQDZYNSBBJEBC0BFZ",02:7E:7E:94:93:F9,,,,S19j Pro-100T,Offline,,,Normal,100000GH,103178.17GH,101907.62GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x194,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x194,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x194,Alive,20220427,"3990,3960,3990,3960",3,"38,37,38",5h17m13s,2023-05-18 19:24:10
10.201.31.195,YDFTDXABBJFBB01A7,"YDFTYNSBBJFJG0M0N,YDFTYNSBBJFJG0LJS,YDFTYNSBBJFJG0040",50:33:8B:51:CC:9D,,,,S19j Pro-104T,Offline,,,Normal,104000GH,105267.24GH,105826.53GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x195,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x195,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x195,Alive,20220609,"3780,3780,3810,3810",3,"39,40,39",5h15m37s,2023-05-18 19:24:11
10.201.31.196,FXDZDXBBBJDJA062H,"FXDZYNSBBJDJA0MVN,FXDZYNSBBJDJA0N1M,FXDZYNSBBJDJA0N8T",02:0B:79:99:E5:64,,,,S19j Pro-100T,Offline,,,Normal,100000GH,102056.67GH,101761.47GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x196,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x196,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x196,Alive,20220329,"3810,3810,3960,3900",3,"38,38,39",5h16m1s,2023-05-18 19:24:11
10.201.31.197,FXDZDXBBBJDJA0639,"FXDZYNSBBJDJA0KJ6,FXDZYNSBBJDJA0KJA,FXDZYNSBBJDJA0KJG",02:39:AF:A0:09:D7,,,,S19j Pro-100T,Offline,,,Normal,100000GH,104607.54GH,101926.35GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x197,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x197,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x197,Alive,20220329,"3840,3990,3960,4050",3,"37,39,37",5h16m14s,2023-05-18 19:24:11
10.201.31.198,YDFTDXABBJECA01MG,"YDFTYNSBBJFJG0ES1,YDFTYNSBBJFJG0CV8,YDFTYNSBBJFJG0C8S",3C:E4:B0:C9:73:26,,,,S19j Pro-104T,Offline,,,Normal,104000GH,104343.65GH,103980.36GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x198,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x198,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x198,Alive,20220609,"3810,3750,3870,3810",3,"38,39,35",5h15m54s,2023-05-18 19:24:12
10.201.31.199,HQDZDXBBBJEBC0J9Y,"HQDZYNSBBJEBC02D6,HQDZYNSBBJEBC01LW,HQDZYNSBBJEBC001T",02:5E:F2:D5:B3:79,,,,S19j Pro-100T,Offline,,,Normal,100000GH,103859.87GH,101919.65GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x199,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x199,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x199,Alive,20220427,"3990,3960,3990,4080",3,"40,39,40",5h16m53s,2023-05-18 19:24:12
10.201.31.2,YDFTDXBBBJEJG0C89,"YDFTYNSBBJEJG10AG,YDFTYNSBBJEJG10DK,YDFTYNSBBJEJG10A9",02:D8:B5:19:22:D4,,,,S19j Pro-100T,Offline,,,Normal,100000GH,100495.36GH,101971.72GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x2,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x2,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x2,Alive,20220427,"4020,4050,4170,4170",3,"35,38,38",18h36m37s,2023-05-18 19:23:09
10.201.31.20,HQDZDXABBJEBC0GSV,"HQDZYNSBBJEBC0C5F,HQDZYNSBBJEBC0C5D,HQDZYNSBBJEBC0BYZ",02:A9:79:B1:6A:4B,,,,S19j Pro-104T,Offline,,,Normal,104000GH,107488.26GH,105867.93GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x20,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x20,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x20,Dead,20220427,"3870,3840,3900,3900",3,"40,40,39",18h36m40s,2023-05-18 19:23:13
10.201.31.200,HQDZDXBBBJEJE06NE,"HQDZYNSBBJEJE0B7R,HQDZYNSBBJEJE0AYD,HQDZYNSBBJEJE040Y",02:03:C9:AB:06:76,,,,S19j Pro-100T,Offline,,,Normal,100000GH,103881.86GH,101996.33GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x200,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x200,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x200,Alive,20220427,"3870,3930,3900,4080",3,"37,39,36",5h17m10s,2023-05-18 19:24:12
10.201.31.201,HQDZDXBBBJEBC0J8E,"HQDZYNSBBJEBC036H,HQDZYNSBBJEBC03B6,HQDZYNSBBJEBC03B3",02:39:EB:C1:48:5C,,,,S19j Pro-100T,Offline,,,Normal,100000GH,101946.72GH,102066GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x201,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x201,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x201,Alive,20220427,"3930,3960,3960,3960",3,"37,39,39",5h16m42s,2023-05-18 19:24:13
10.201.31.202,HQDZDXBBBJEBC0HX4,"HQDZYNSBBJEBC01PD,HQDZYNSBBJEBC01V7,HQDZYNSBBJEBC01V6",02:19:6B:A4:63:74,,,,S19j Pro-100T,Offline,,,Normal,100000GH,103530.01GH,102122.79GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x202,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x202,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x202,Alive,20220427,"4020,3840,3900,3900",3,"39,38,39",5h17m3s,2023-05-18 19:24:13
10.201.31.203,HYDT67ABAJIAA00FL,HYDTYI3BAJIAA00N3,F0:63:09:91:42:82,,,,S19 Pro-110T,Offline,,"Missing hashboard 2#板掉板,3#板掉板",Normal,110000GH,37119.51GH,37284.62GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x203,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x203,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x203,Alive,20211116,"3840,3840,3840,3840",1,31,5h14m36s,2023-05-18 19:24:13
10.201.31.204,FXDZDXBBBJDJA064B,"FXDZYNSBBJDJA0N8K,FXDZYNSBBJDJA0MN3,FXDZYNSBBJDJA0P85",02:89:E5:8A:4F:EF,,,,S19j Pro-100T,Offline,,,Normal,100000GH,102606.43GH,101991.08GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x204,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x204,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x204,Alive,20220329,"3870,3900,3990,3900",3,"37,38,38",5h16m40s,2023-05-18 19:24:13
10.201.31.205,HQDZDXBBBJEBC0J91,"HQDZYNSBBJEBC03BW,HQDZYNSBBJEBC03CP,HQDZYNSBBJEBC0379",02:09:8B:97:60:50,,,,S19j Pro-100T,Offline,,,Normal,100000GH,100319.44GH,101894.94GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x205,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x205,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x205,Alive,20220427,"3840,3960,3960,3990",3,"38,39,39",5h16m57s,2023-05-18 19:24:13
10.201.31.206,HQDZDXBBBJEBC0GSG,"HQDZYNSBBJEBC0BY8,HQDZYNSBBJEBC0BYM,HQDZYNSBBJEBC0BWG",02:76:E4:DF:86:F2,,,,S19j Pro-100T,Offline,,,Normal,100000GH,102474.48GH,101874.01GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x206,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x206,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x206,Alive,20220427,"3870,3900,4080,3930",3,"36,37,38",5h17m16s,2023-05-18 19:24:13
10.201.31.207,FXDZD4BBBJAJE02AP,"FXDZYN3BBJAJE058H,FXDZYN3BBJAJE058H,FXDZYN3BBJAJE058H",8C:1B:45:E1:82:BC,,,,S19j Pro-100T,Offline,,,Normal,100000GH,102738.37GH,101853.31GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x207,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x207,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x207,Alive,20211019,"3840,3720,3840,3840",3,"32,32,31",5h17m6s,2023-05-18 19:24:14
10.201.31.208,FXDZDXBBBJDJA0660,"FXDZYNSBBJDJA0NY0,FXDZYNSBBJDJA0PHW,FXDZYNSBBJDJA0PHN",02:D8:D5:01:36:DA,,,,S19j Pro-100T,Offline,,,Normal,100000GH,99439.83GH,101986GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x208,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x208,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x208,Alive,20220329,"3930,3930,3990,3930",3,"38,39,38",5h16m39s,2023-05-18 19:24:14
10.201.31.209,HQDZDXBBBJEBC0HX3,"HQDZYNSBBJEBC01V8,HQDZYNSBBJEBC00EK,HQDZYNSBBJEBC00EH",02:39:59:86:11:4B,,,,S19j Pro-100T,Offline,,,Normal,100000GH,101814.78GH,101976.62GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x209,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x209,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x209,Alive,20220427,"3930,3990,3900,4050",3,"38,38,39",5h17m10s,2023-05-18 19:24:14
10.201.31.21,HQDZDXBBBJEJE0680,"HQDZYNSBBJEJE03YG,HQDZYNSBBJEJE03XW,HQDZYNSBBJEJE03YC",02:21:1F:99:AA:DE,,,,S19j Pro-100T,Offline,,,Normal,100000GH,101111.09GH,101879.56GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x21,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x21,Dead,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x21,Dead,20220427,"3900,3870,3960,4050",3,"39,39,36",18h36m40s,2023-05-18 19:23:13
10.201.31.210,HQDZDXBBBJEJE00L5,"HQDZYNSBBJEJE0ATJ,HQDZYNSBBJEJE0AR0,HQDZYNSBBJEJE0ATG",02:B3:CF:AB:4B:5C,,,,S19j Pro-100T,Offline,,,Normal,100000GH,101924.73GH,102105.21GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x210,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x210,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x210,Alive,20220427,"3870,3870,4020,4020",3,"37,40,36",5h17m17s,2023-05-18 19:24:14
10.201.31.211,FXDZDXBBBJDJA066Y,"FXDZYNSBBJDJA0L5F,FXDZYNSBBJDJA0L6V,FXDZYNSBBJDJA0L5J",02:40:DF:19:ED:6A,,,,S19j Pro-100T,Offline,,,Normal,100000GH,100649.29GH,101893.11GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x211,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x211,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x211,Alive,20220329,"3930,3840,3780,3930",3,"37,39,36",5h16m44s,2023-05-18 19:24:14
10.201.31.212,YDFTDXABBJDJH00Y7,"YDFTYNSBBJDJH01NG,YDFTYNSBBJDJH01NK,YDFTYNSBBJDJH01NE",02:19:83:A7:8C:DC,,,,S19j Pro-104T,Offline,,,Normal,104000GH,105333.21GH,105660.06GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x212,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x212,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x212,Alive,20220329,"3810,3900,3990,4050",3,"37,37,40",5h16m45s,2023-05-18 19:24:14
10.201.31.213,HQDZDXBBBJEBC0HVA,"HQDZYNSBBJEBC012M,HQDZYNSBBJEBC012S,HQDZYNSBBJEBC024N",02:11:1F:EB:9A:7F,,,,S19j Pro-100T,Offline,,,Normal,100000GH,101792.79GH,101878.9GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x213,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x213,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x213,Alive,20220427,"3840,3990,3900,3960",3,"37,39,38",5h17m9s,2023-05-18 19:24:15
10.201.31.214,DGQGD4BBAJGJA001G,"DGQGYN3BAJGJA005C,DGQGYN3BAJGJA0041,DGQGYN3BAJGJA004L",24:49:AE:6E:3D:51,,,,S19j Pro-104T,Offline,,,Normal,104000GH,104871.42GH,101953.87GH,stratum+tcp://bs.poolbinance.com:3333,PhoenixUS.201x31x214,Alive,stratum+tcp://sha256.poolbinance.com:443,PhoenixUS.201x31x214,Alive,stratum+tcp://sha256.poolbinance.com:8888,PhoenixUS.201x31x214,Alive,20210515,"3840,3840,3840,3840",3,"32,33,33",5h14m58s,2023-05-18 19:24:15
